effective_date,ticker,universe,source_pdf
2021-05-31,CAMS.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,CANBK.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,CANFINHOME.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,CAPLIPOINT.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,CARBORUNIV.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,CASTROLIND.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,CDSL.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,CEATLTD.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,CENTURYPLY.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,CENTURYTEX.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,CESC.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,CHAMBLFERT.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,CHOLAFIN.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,CIPLA.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,COALINDIA.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,COCHINSHIP.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,COFORGE.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,COLPAL.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,CONCOR.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,COROMANDEL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,CROMPTON.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,CSBBANK.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,CUB.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,CUMMINSIND.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,CYIENT.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,DABUR.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,DALBHARAT.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,DBL.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,DEEPAKNTR.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,DELTACORP.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,DHANI.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,DIVISLAB.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,DIXON.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,DLF.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,DMART.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,DRREDDY.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,EDELWEISS.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,EICHERMOT.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,EIDPARRY.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,EMAMILTD.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,ENDURANCE.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,ENGINERSIN.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,ESCORTS.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,EXIDEIND.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,FDC.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,FEDERALBNK.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,FINEORG.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,FORTIS.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,FRETAIL.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,FSL.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,GAIL.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,GLENMARK.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,GMMPFAUDLR.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,GMRINFRA.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,GNFC.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,GODFRYPHLP.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,GODREJAGRO.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,GODREJCP.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,GODREJIND.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,GODREJPROP.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,GRANULES.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,GRAPHITE.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,GRASIM.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,GSPL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,GUJGASLTD.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,HAL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,HAPPSTMNDS.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,HAVELLS.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,HCLTECH.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,HDFC.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,HDFCAMC.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,HDFCBANK.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,HDFCLIFE.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,HEG.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,HEIDELBERG.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,HEROMOTOCO.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,HINDALCO.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,HINDCOPPER.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,HINDPETRO.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,HINDUNILVR.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,HINDZINC.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,IBULHSGFIN.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,ICICIBANK.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,ICICIGI.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,ICICIPRULI.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,IDEA.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,IDFC.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,IDFCFIRSTB.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,IEX.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,IGL.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,INDHOTEL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,INDIACEM.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,INDIAMART.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,INDIANB.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,INDIGO.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,INDUSINDBK.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,INDUSTOWER.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,INFY.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,IOC.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,IOLCP.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,IPCALAB.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,IRB.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,IRCON.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,IRCTC.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,ISEC.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,ITC.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,JBCHEPHARM.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,JINDALSTEL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,JKLAKSHMI.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,JSWENERGY.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,JSWSTEEL.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,JUBLFOOD.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,JUSTDIAL.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,KAJARIACER.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,KALPATPOWR.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,KARURVYSYA.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,KEC.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,KEI.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,KOTAKBANK.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,KSCL.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,L&TFH.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,LALPATHLAB.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,LAURUSLABS.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,LICHSGFIN.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,LINDEINDIA.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,LT.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,LTI.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,LTTS.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,LUPIN.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,LUXIND.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,M&M.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,M&MFIN.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,MANAPPURAM.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,MARICO.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,MARUTI.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,MAZDOCK.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,MCDOWELL-N.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,MCX.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,MFSL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,MGL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,MIDHANI.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,MINDTREE.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,MOTHERSUMI.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,MPHASIS.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,MRF.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,MUTHOOTFIN.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,NAM-INDIA.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,NATCOPHARM.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,NATIONALUM.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,NAUKRI.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,NAVINFLUOR.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,NBCC.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,NESTLEIND.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,NMDC.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,NTPC.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,OBEROIRLTY.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,OIL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,ONGC.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,PAGEIND.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,PEL.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,PETRONET.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,PFC.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,PFIZER.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,PGHH.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,PIDILITIND.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,PIIND.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,PNB.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,PNBHOUSING.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,POLYCAB.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,POWERGRID.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,PRESTIGE.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,PVR.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,QUESS.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,RADICO.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,RAIN.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,RALLIS.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,RAMCOCEM.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,RBLBANK.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,RECLTD.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,RELIANCE.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,RITES.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,ROSSARI.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,ROUTE.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,RVNL.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,SAIL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,SANOFI.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,SBICARD.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,SBILIFE.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,SBIN.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,SEQUENT.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,SHILPAMED.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,SHREECEM.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,SIEMENS.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,SONATSOFTW.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,SPARC.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,SPICEJET.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,SRF.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,SRTRANSFIN.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,STAR.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,STLTECH.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,SUNPHARMA.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,SUNTECK.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,SUNTV.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,SWSOLAR.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,SYNGENE.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,TANLA.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,TATACHEM.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,TATACONSUM.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,TATAELXSI.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,TATAMOTORS.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,TATAPOWER.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,TATASTEEL.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,TCS.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,TECHM.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,THYROCARE.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,TITAN.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,TORNTPHARM.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,TORNTPOWER.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,TRENT.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,TRIDENT.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,TV18BRDCST.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,TVSMOTOR.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,UBL.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,UJJIVANSFB.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,ULTRACEMCO.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,UNIONBANK.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,UPL.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,UTIAMC.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,VAKRANGEE.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,VBL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,VEDL.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,VGUARD.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,VIPIND.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,VOLTAS.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,WELSPUNIND.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,WESTLIFE.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,WHIRLPOOL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-05-31,WIPRO.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,WOCKPHARMA.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_May2021.pdf
2021-05-31,YESBANK.NS,NIFTY_100,NIFTY_100_May2021.pdf
2021-05-31,ZEEL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_May2021.pdf
2021-06-30,AARTIDRUGS.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_Jun2021.pdf
2021-06-30,AARTIIND.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,ABBOTINDIA.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,ABCAPITAL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,ABFRL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,ACC.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,ADANIENT.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,ADANIGREEN.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,ADANIPORTS.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,ADANITRANS.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,AEGISCHEM.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_Jun2021.pdf
2021-06-30,AFFLE.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_Jun2021.pdf
2021-06-30,AJANTPHARM.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,ALKEM.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,ALKYLAMINE.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_Jun2021.pdf
2021-06-30,ALOKINDS.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_Jun2021.pdf
2021-06-30,AMARAJABAT.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,AMBER.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_Jun2021.pdf
2021-06-30,AMBUJACEM.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,APLAPOLLO.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_Jun2021.pdf
2021-06-30,APLLTD.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,APOLLOHOSP.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,APOLLOTYRE.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,ASHOKLEY.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,ASIANPAINT.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,ATGL.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,AUBANK.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,AUROPHARMA.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,AVANTIFEED.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_Jun2021.pdf
2021-06-30,AXISBANK.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,BAJAJ-AUTO.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,BAJAJELEC.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_Jun2021.pdf
2021-06-30,BAJAJFINSV.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,BAJAJHLDNG.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,BAJFINANCE.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
2021-06-30,BALKRISIND.NS,NIFTY_MIDCAP_100,NIFTY_Midcap_100_Jun2021.pdf
2021-06-30,BALRAMCHIN.NS,NIFTY_SMALLCAP_100,NIFTY_Smallcap_100_Jun2021.pdf
2021-06-30,BANDHANBNK.NS,NIFTY_100,NIFTY_100_Jun2021.pdf
